Mã,Sàn,Ngành ICB - cấp 2,Năm,Lợi nhuận sau thuế thu nhập doanh nghiệp,TỔNG CỘNG TÀI SẢN,GTCL tài sản cố định vô hình,NỢ PHẢI TRẢ,VỐN CHỦ SỞ HỮU,price,marketcap,avg20_volume,Slcp,eps,pe,bvps,pb,roe
VC9,HNX,Xây dựng và Vật liệu,2022.0,1.852640368,1185.953435842,0.479834588,1174.53423157,11.419204272,5700.0,66662.56,14.841176470588234,11695185.96491228,158.41050955138837,35.98246111411516,935.3737270036015,6.093820935359726,0.16223900754124282
VCC,HNX,Xây dựng và Vật liệu,2022.0,8.37033485,1192.238170992,1.404,1040.204569078,152.033601914,11569.05,154799.9,4.252941176470587,13380519.575937524,625.561272303099,18.493871843131817,11257.380631532456,1.0276857804376396,0.05505582150671403
VCM,HNX,Hàng & Dịch vụ Công nghiệp,2022.0,0.226418898,94.878750302,0.0,27.328937313,67.549812989,6533.34,58799.96,0.375,8999984.69389317,25.157698118490554,259.69546057944336,7505.547541079165,0.8704681389654646,0.003351880456528735
VCS,HNX,Xây dựng và Vật liệu,2022.0,1148.702304551,6589.904840964,3.142471538,1721.167194707,4868.737646257,56200.0,8991999.0,91.81052631578947,159999982.2064057,7179.390201863479,7.827962879829649,30409.97322388579,1.8480779179330944,0.23593431973770493
VDL,HNX,Thực phẩm và đồ uống,2022.0,-16.287198412,210.310632747,0.0,19.635840652,190.674792095,24000.0,351771.6,10.75,14657150.0,-1111.2118257642173,-21.59804228459718,13008.99507032404,1.8448773229800437,-0.08541872909915234
VE1,HNX,Xây dựng và Vật liệu,2022.0,-4.942204798,31.474666823,1.35,1.361737642,30.112929181,2800.0,16607.59,4.090909090909091,5931282.142857143,-833.2439224715928,-3.36036054327832,4849.361147932963,0.5773956433814995,-0.16412235316909404
VE3,HNX,Xây dựng và Vật liệu,2022.0,0.029046297,97.206990705,0.0,78.412688358,18.794302347,8600.0,11349.5,0.7555555555555556,1319709.3023255814,22.00961753381206,390.7382755192512,14241.24412389973,0.6038798243453628,0.0015454841825845403
VE4,HNX,Xây dựng và Vật liệu,2022.0,-1.903413807,63.342352881,0.0,49.986468709,13.355884172,87000.0,89435.94,,1027999.3103448276,-1851.5710933322778,-46.98712369905595,12992.113941710677,6.6963698433008565,-0.1425149980703202
VE8,HNX,Xây dựng và Vật liệu,2022.0,-6.784160225,200.988234088,1.257477,188.069290246,12.918943842,4800.0,8640.0,0.8846153846153845,1800000.0,-3768.9779027777777,-1.2735548267508674,6478.592690000005,0.7409016478855065,-0.5251327281835861
VFS,HNX,Dịch vụ tài chính,2022.0,62.99514164,1017.95625448,5.821622255,28.229731072,989.726523408,18000.0,1444500.0,90.30526315789474,80250000.0,784.9861886604361,22.930339743577722,12260.497210629284,1.4681296925213467,0.0636490385476223
VGP,HNX,Hàng & Dịch vụ Công nghiệp,2022.0,20.584199481,6668.579571841,0.0,6457.967040607,210.612531234,27500.0,215214.9,,7825996.363636363,2630.2337139645074,10.455344653973624,26911.912739011106,1.0218523026100783,0.09773492280062875
VGS,HNX,Tài nguyên Cơ bản,2022.0,100.124921934,2164.904495205,16.962618535,1238.306667595,926.59782761,9177.49,513335.9,983.6105263157893,55934236.9209882,1790.047159764329,5.12695430952125,16262.58369019919,0.5643316077463698,0.10805650407389261
VHE,HNX,Y tế,2022.0,1.431249563,380.618387036,16.850291835,48.162614682,332.455772354,3000.0,99419.94,143.76842105263157,33139980.0,43.188003221486554,69.46373474630714,9523.405883739219,0.31501335096116856,0.004305082606524879
VHL,HNX,Xây dựng và Vật liệu,2022.0,0.169827578,1026.454100876,6.589786574,418.233646794,608.220454082,22500.0,562499.9,3.98,24999995.555555556,6.793104327662991,3312.182312345054,24065.230978583284,0.9349588217135231,0.0002792204320986284
VIF,HNX,Tài nguyên Cơ bản,2022.0,484.382695143,5616.914411947,23.529274836,574.017597026,5042.896814921,13000.0,4549999.0,0.5615384615384615,349999923.0769231,1383.9508617164531,9.393397092059088,14341.053266408413,0.9064885094911674,0.09605247002274586
VIG,HNX,Dịch vụ tài chính,2022.0,2.648020283,317.243295384,0.25775,12.29304941,304.950245974,4500.0,153599.8,326.63157894736844,34133288.88888889,77.57882024260448,58.00552245996524,8926.54959109973,0.5041141545314163,0.008683450228224344
VIT,HNX,Xây dựng và Vật liệu,2022.0,50.911906283,2207.118503956,10.936362691,1584.73951465,622.378989306,19000.0,949993.4,8.217647058823529,49999652.631578945,1018.2451997845459,18.659552732505173,12228.937491234154,1.5536918079448376,0.08180209672529379
VLA,HNX,Công nghệ Thông tin,2022.0,3.639206804,26.214270994,0.84125613,2.497397094,23.7168739,29563.84,91708.06,20.128571428571433,3102034.783032245,1173.1676330342978,25.20001333785152,7374.39112389289,4.008987251057746,0.15344378096980144
VMC,HNX,Xây dựng và Vật liệu,2022.0,2.764015095,1618.169632395,0.0,1267.489657607,350.679974788,7272.73,190076.3,36.5,26135481.449194457,105.75719067479402,68.76818449502714,13417.773667942458,0.5420221103725945,0.007881873199834001
VMS,HNX,Hàng & Dịch vụ Công nghiệp,2022.0,9.767791748,238.413531203,2.627083315,90.306696913,148.10683429,18000.0,161999.9,15.463157894736844,8999994.444444444,1085.3108641672002,16.585109938811932,16164.426753041207,1.1135563466000082,0.06595098595432952
VNC,HNX,Hàng & Dịch vụ Công nghiệp,2022.0,37.61116286,358.801746496,15.180021196,82.116570561,276.685175935,44000.0,461980.1,0.6384615384615385,10499547.727272727,3582.169807400795,12.283058136745948,24906.325637221176,1.766619478155555,0.13593486797007068
VNF,HNX,Hàng & Dịch vụ Công nghiệp,2022.0,26.001928843,827.61485655,0.0,225.866171199,601.748685351,9300.0,294813.4,11.861111111111109,31700365.591397848,820.2406615164033,11.338135789082699,18982.389449612197,0.4899277841014897,0.04321061179856684
VNR,HNX,Bảo hiểm,2022.0,378.384578003,7126.478829142,0.0,3669.148286585,3457.330542557,16198.34,2954447.0,33.747368421052634,182391961.1515748,2074.568284775159,7.808053424356466,18955.498481009392,0.8545457148609593,0.10944414291470994
VNT,HNX,Hàng & Dịch vụ Công nghiệp,2022.0,-11.201327291,702.705783316,1.064751263,527.757602856,174.94818046,66100.0,786166.6,0.10909090909090911,11893594.553706504,-941.7949502498581,-70.18512892054017,14619.922380220305,4.521227834248184,-0.06402654352590459
VSA,HNX,Hàng & Dịch vụ Công nghiệp,2022.0,42.574269987,682.693174443,17.167870012,313.542838854,369.150335589,19500.0,274881.3,0.2,14096476.923076924,3020.206411809388,6.4565123508620275,24969.534409039465,0.7809516861852505,0.11533043825917257
VSM,HNX,Hàng & Dịch vụ Công nghiệp,2022.0,15.978663767,136.388891361,0.0183,60.521702328,75.867189033,17000.0,57034.91,5.057142857142857,3354994.705882353,4762.649472735207,3.569441777590413,22607.752226855442,0.7519544548000633,0.21061362587257254
VTC,HNX,Công nghệ Thông tin,2022.0,1.289338978,261.120421307,0.080810335,177.155431086,83.964990221,12000.0,54349.7,0.4444444444444444,4529141.666666667,284.6762307059652,42.15315051151739,18520.98831515169,0.6479135884008421,0.015355673532580617
VTH,HNX,Hàng & Dịch vụ Công nghiệp,2022.0,2.632488206,245.432879915,0.376249996,159.559905465,85.87297445,8200.0,64779.88,1.0666666666666667,7899985.365853659,333.2269724673772,24.60785193732412,10822.390231701567,0.7576884426122511,0.030655607574566784
VTJ,HNX,Hàng cá nhân & Gia dụng,2022.0,1.084412015,101.850349955,0.0,8.944717603,92.905632352,3800.0,43319.99,0.06666666666666667,11399997.368421054,95.123882923334,39.94790670038824,8149.618754242556,0.46627948062254854,0.011672188085340079
VTV,HNX,Xây dựng và Vật liệu,2022.0,19.324279626,1465.040250216,0.235241657,1038.997419598,426.042830618,4400.0,137279.2,49.44736842105263,31199818.181818184,619.3715461220636,7.103975033320086,13647.75866575854,0.322397260074605,0.04535759843199099
VTZ,HNX,Hóa chất,2022.0,24.931061423,1251.228957702,53.908191432,985.294266856,265.934690846,7410.71,190899.9,2.1285714285714286,25760001.403374307,967.8206546888727,7.657110812935002,8230.84192014937,0.9003586840683138,0.09374881232564469
WCS,HNX,Hàng & Dịch vụ Công nghiệp,2022.0,38.10839245,217.600588007,1.350002173,26.690316912,190.910271095,168000.0,419999.9,0.1846153846153846,2499999.404761905,15243.360609371573,11.021191737517125,75824.12562216324,2.215653640863007,0.19961415502383656
WSS,HNX,Dịch vụ tài chính,2022.0,-18.610192319,520.10902909,0.00764579,6.87243037,513.23659872,5400.0,271619.9,30.58947368421052,50299981.481481485,-369.9840789375152,-14.595222625544325,10203.36266165329,0.5292372896137966,-0.03626045446761471
X20,HNX,Hàng cá nhân & Gia dụng,2022.0,22.162163076,552.438249106,11.429067006,295.891118407,256.547130699,7900.0,136274.9,1.0,17249987.34177215,1284.764019642649,6.148989136695584,14209.753250046044,0.5559561704545716,0.08638632213744103
A32,UPCoM,Hàng cá nhân & Gia dụng,2022.0,36.666733445,547.452252182,0.241325,332.052517651,215.399734531,32000.0,217600.0,0.0,6800000.0,5392.166683088235,5.934534646409106,31640.942578088245,1.0113478737564667,0.1702264560577858
AAS,UPCoM,Dịch vụ tài chính,2022.0,318.907695192,2306.937718823,2.162794074,773.750089457,1533.187629366,4325.84,736000.1,239.97368421052636,170140388.918684,1874.3797238198217,2.3078781449813794,8998.597246793235,0.48072381520815016,0.20800304482229218
ABB,UPCoM,Ngân hàng,2022.0,1356.73,130146.645,491.048,117093.252,13053.393,7272.72,7527575.0,1255.9550000000002,1035042597.5425975,1310.7962930425801,5.548322068502944,12137.031876587096,0.5992173435771738,0.10393696106445274
ABC,UPCoM,Viễn thông,2022.0,777.844183162,751.93485342,15.624053765,201.18398564,550.75086778,6200.0,126436.6,5.300000000000001,20393000.0,38142.705004756535,0.16254746482261384,26240.710734810968,0.23627408810139697,1.4123340128312125
ABI,UPCoM,Bảo hiểm,2022.0,221.798438057,3575.99413954,60.253415441,2183.383033094,1392.611106446,25824.27,1839571.0,7.014999999999999,71234191.71190512,3113.6513621720733,8.293886179339319,18703.90691584597,1.3806885436390646,0.15926803759524696
ABW,UPCoM,Dịch vụ tài chính,2022.0,87.546127456,1981.405791492,72.595161486,718.937556508,1262.468234984,,,,,,,,,0.06934521204575854
ACE,UPCoM,Xây dựng và Vật liệu,2022.0,17.253937538,175.058817104,1.054804655,103.564138891,71.494678213,37000.0,112881.3,0.3333333333333333,3050845.945945946,5655.46010637723,6.542350101325607,23088.636662104356,1.6025199123484204,0.2413317741859937
ACM,UPCoM,Tài nguyên Cơ bản,2022.0,-9.580872005,534.699966339,0.0,181.784349044,352.915617295,800.0,40800.0,662.9999999999999,51000000.0,-187.86023539215685,-4.258485029202726,6919.914064607842,0.11560837208826476,-0.027147769992256838
ACS,UPCoM,Xây dựng và Vật liệu,2022.0,0.007894482,361.195571695,0.059360364,288.783467815,72.41210388,15500.0,61999.96,0.1,3999997.419354839,1.97362177330437,7853.581780286534,18088.197548804877,0.8569123572527609,0.00010902158032975521
ACV,UPCoM,Hàng & Dịch vụ Công nghiệp,2022.0,7090.00831719,60101.549660703,0.753793619,16325.09549214,43776.454168563,84600.0,184170000.0,60.185,2176950354.609929,3256.8534703495357,25.975992094885516,20108.7270007073,4.2071285764148225,0.16195940150587887
AFX,UPCoM,Bán lẻ,2022.0,28.626004427,1094.182874816,29.389662786,668.956187033,425.226687783,13000.0,454999.9,261.5199999999999,34999992.307692304,817.886020526598,15.894635283813649,11309.631771261935,1.1494627113354243,0.06731939751064804
AG1,UPCoM,Hàng cá nhân & Gia dụng,2022.0,12.786316752,131.045726893,0.0,90.576205897,40.469520996,4800.0,23344.23,7.0307692307692315,4863381.25,2629.1002277479274,1.8257196699235971,8321.272570600959,0.5768348481887724,0.31594929807209227
AGF,UPCoM,Thực phẩm và đồ uống,2022.0,-19.416791505,334.484522639,64.324498714,507.15306096,-172.668538321,2300.0,64652.37,13.850000000000001,28109726.086956523,-690.7499363364406,-3.3297143857856963,-8430.997737290993,-0.27280282496422836,0.11245124151629263
AGP,UPCoM,Y tế,2022.0,42.910272595,802.43979439,21.75867995,488.272260388,314.167534002,17694.79,391729.6,4.825,22138132.184671305,1938.296882368042,9.129040118138173,13208.37962357399,1.3396639485148334,0.13658404497877502
AGX,UPCoM,Bán lẻ,2022.0,136.727643394,742.214717058,1.528575412,124.074473129,618.140243929,38900.0,420119.9,0.7,10799997.429305913,12659.96999434352,3.072677108822575,57093.686600685425,0.6813362792994523,0.22119194590039448
AIC,UPCoM,Bảo hiểm,2022.0,20.758247308,3739.007991108,3.33145995,2665.97885987,1073.029131238,8000.0,799999.9,3.2214285714285715,99999987.5,207.5824990278124,38.53889435509754,10696.978050002257,0.7478747701083963,0.01934546481888177
ALV,UPCoM,Xây dựng và Vật liệu,2022.0,4.534116997,126.703515219,0.0,50.716243219,75.987272,3000.0,16973.82,11.934999999999999,5657940.0,801.3724070951619,3.743577858981304,13430.201097926098,0.22337714663582084,0.05966942722986555
AMD,UPCoM,Bất động sản,2022.0,-150.245720925,2207.111341683,0.0,475.943503817,1731.167837866,1110.0,181490.4,824.115,163504864.86486486,-918.9067313023169,-1.2079571976003016,10587.867457624536,0.10483697538172966,-0.08678865078166366
AMP,UPCoM,Y tế,2022.0,3.976468157,1035.708150848,0.078698351,843.358124965,192.350025883,10900.0,141699.9,,12999990.825688073,305.88238178926025,35.634612023877956,14790.112555469701,0.7369788403651428,0.020673083555594374
AMS,UPCoM,Hàng & Dịch vụ Công nghiệp,2022.0,45.493031926,2794.297971729,34.6232538,2281.946349724,512.351622005,5900.0,216116.1,27.059999999999995,36629847.45762712,1241.966185598389,4.750531913360695,13042.051806457273,0.45238280659787294,0.08879259862195975
ANT,UPCoM,Thực phẩm và đồ uống,2022.0,35.207324309,404.195980532,3.033565814,273.186264761,131.009715771,4251.68,51999.99,9.305263157894737,12230457.136943514,2878.659719320891,1.4769651207691268,10463.725805508382,0.4063256319046322,0.26873826953827656
APF,UPCoM,Thực phẩm và đồ uống,2022.0,404.564301513,3139.186762617,19.420453241,2048.496354051,1090.690408566,49011.83,1398346.0,8.726315789473684,28530785.32264557,14179.921685923155,3.4564245900353283,37547.860783022596,1.3053161745545003,0.3709249648989821
APL,UPCoM,Hàng & Dịch vụ Công nghiệp,2022.0,2.053038682,174.245198856,0.0,157.556866849,16.688332007,24800.0,29760.0,,1200000.0,1710.8655683333334,14.49558659606395,13906.943339166677,1.7832818754754522,0.12302240158805824
APP,UPCoM,Hóa chất,2022.0,0.433973883,85.720047784,0.0,35.584206276,50.135841508,4200.0,19843.47,14.082352941176469,4724635.714285715,91.85340611294295,45.725032720459815,10611.578233726257,0.3957940946664603,0.008655960884405468
APT,UPCoM,Thực phẩm và đồ uống,2022.0,-140.99492354,161.321365315,0.0,1290.082114613,-1128.760749298,2400.0,21120.0,0.4,8800000.0,-16022.150402272728,-0.14979262706581273,-128268.26696568179,-0.018710785268831305,0.12491125655076835
ART,UPCoM,Dịch vụ tài chính,,0.0,0.0,0.0,0.0,0.0,1300.0,189715.4,,145934923.07692307,0.0,inf,0.0,inf,
ASA,UPCoM,Hàng cá nhân & Gia dụng,,0.0,0.0,0.0,0.0,0.0,12500.0,125000.0,,10000000.0,0.0,inf,0.0,inf,
ATA,UPCoM,Thực phẩm và đồ uống,2022.0,-0.066,26.616722002,3.48342,506.94983745,-480.333115448,1200.0,14399.98,78.725,11999983.333333334,-5.500007638899498,-218.18151515151519,-40318.100618028635,-0.029763306842470853,0.0001374046424811721
ATB,UPCoM,Xây dựng và Vật liệu,2022.0,-4.479014374,123.947508253,9.405426339,85.383584382,38.563923871,1000.0,13884.0,70.0,13884000.0,-322.6025910400461,-3.09978911445217,2100.15107548257,0.47615622117576534,-0.11614519282277214
ATG,UPCoM,Tài nguyên Cơ bản,2022.0,-123.365929077,5.834817735,0.0,5.77017504,0.064642695,3000.0,45660.0,70.775,15220000.0,-8105.514394021025,-0.3701183976939118,4.247220433639938,706.3443131509307,-1908.4279991265835
AVC,UPCoM,"Điện, nước & xăng dầu khí đốt",2022.0,571.717105723,1855.099160248,86.301859461,133.663310034,1721.435850214,38500.0,2889501.0,0.29090909090909095,75051974.02597402,7617.615834130357,5.054074770678593,21786.688651082142,1.7671340797394517,0.3321164164507943
AVF,UPCoM,Thực phẩm và đồ uống,,0.0,0.0,0.0,0.0,0.0,600.0,26002.8,462.375,43338000.0,0.0,inf,0.0,inf,
B82,UPCoM,Xây dựng và Vật liệu,,0.0,0.0,0.0,0.0,0.0,700.0,3500.0,35.3,5000000.0,0.0,inf,0.0,inf,
BAL,UPCoM,Hàng & Dịch vụ Công nghiệp,2022.0,2.390089211,32.956083908,0.0,2.602886961,30.353196947,6900.0,13800.0,1.0666666666666669,2000000.0,1195.0446055,5.773843058446407,15176.598473499998,0.4546473316829298,0.07874258567139919
BBH,UPCoM,Hàng & Dịch vụ Công nghiệp,2022.0,0.799118804,91.169245289,0.0,15.024531801,76.144713488,13100.0,26827.91,,2047932.0610687023,390.207672994281,33.57186674335847,37181.269308447816,0.35232793940748003,0.010494737814279608
BBM,UPCoM,Thực phẩm và đồ uống,2022.0,1.757742768,35.605592287,0.052777772,10.297598434,25.307993853,7500.0,15000.0,0.21333333333333335,2000000.0,878.871384,8.533671862048019,12627.6080405,0.5939367120000528,0.06945405385388292
BBT,UPCoM,Hàng cá nhân & Gia dụng,2022.0,1.438804999,319.972420857,1.952345482,188.821076405,131.151344452,9900.0,97020.0,0.3909090909090909,9800000.0,146.81683663265306,67.43095837686897,13183.571323469385,0.7509346107436022,0.010970569954977378
BCA,UPCoM,Tài nguyên Cơ bản,2022.0,-73.927996734,603.309922337,0.0,464.872281088,138.437641249,4900.0,93099.94,21.76,18999987.755102042,-3890.94970412011,-1.2593326495100698,7286.1963404068765,0.672504523769994,-0.5340165873025088
BCB,UPCoM,Tài nguyên Cơ bản,2022.0,19.536520015,433.835570654,0.043166658,353.335458791,80.500111863,,,,,,,,,0.24268935238560216
BCO,UPCoM,Xây dựng và Vật liệu,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
BCP,UPCoM,Y tế,2022.0,-1.440863115,116.001720815,0.0,75.838615568,40.163105247,7200.0,43200.02,0.42500000000000004,6000002.777777778,-240.14374132234198,-29.98204308949917,6693.8477754964015,1.075614540616897,-0.03587529166728526
BCR,UPCoM,Xây dựng và Vật liệu,2022.0,316.144956794,11557.213145295,0.847599708,6321.230387646,5235.982757649,,,,,,,,,0.060379296767576016
BCV,UPCoM,Du lịch và Giải trí,2022.0,0.650993913,19.95044567,0.0,5.72100099,14.22944468,21500.0,38700.0,,1800000.0,361.663285,59.4475604566828,7905.247044444444,2.7197126008996158,0.04574977644173251
BDG,UPCoM,Hàng cá nhân & Gia dụng,2022.0,217.734357055,1084.966335287,1.431428605,557.64887583,527.317459457,24000.0,595198.1,1.1,24799920.833333332,8779.639197974591,2.7335975270528943,21205.149580363246,1.1318005519859615,0.41290944031932836
BDT,UPCoM,Xây dựng và Vật liệu,2022.0,89.447269736,1529.198864864,3.440356725,930.33250266,598.866362204,30800.0,1188879.0,543.405,38599967.53246753,2317.288729861323,13.291395070066736,15425.557158258494,1.9966863876622036,0.14936098498972022
BDW,UPCoM,"Điện, nước & xăng dầu khí đốt",2022.0,45.408953327,431.956355727,0.0,227.186698391,204.769657336,25300.0,313992.9,0.1,12410786.561264822,3658.8296078449544,6.914779509205313,16499.329540893443,1.5333956411558527,0.22175625977871272
BEL,UPCoM,Hàng cá nhân & Gia dụng,2022.0,6.707253882,74.986202904,0.045160265,10.331321713,64.654881191,12000.0,71999.94,,5999995.0,1117.8765785638154,10.734637642571348,10768.295794579828,1.1143824639401292,0.10373932730903623
BGT,UPCoM,Xây dựng và Vật liệu,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
BGW,UPCoM,"Điện, nước & xăng dầu khí đốt",2022.0,10.676551257,225.995275089,0.0,34.54386576,191.451409329,17200.0,312170.3,0.1,18149436.046511628,588.2580169234549,29.23887053839862,10548.614780005657,1.6305458449958465,0.05576637588837417
BHA,UPCoM,"Điện, nước & xăng dầu khí đốt",2022.0,154.204181184,1622.517227403,0.0,795.505398035,827.011829368,15000.0,990000.6,3.508333333333333,66000040.0,2336.425571620866,6.420063271946616,12530.474668924446,1.1970815468946259,0.18645946249867112
BHC,UPCoM,Xây dựng và Vật liệu,2022.0,0.4394589,41.877668558,0.0,119.672228586,-77.794560028,2200.0,9900.0,1.3333333333333333,4500000.0,97.65753333333333,22.52770395593308,-17287.68000622222,-0.12725825554430503,-0.0056489669694362804
BHG,UPCoM,Thực phẩm và đồ uống,2022.0,0.540797731,165.035737352,0.0,71.948320478,93.087416874,13500.0,120631.1,,8935637.037037037,60.52145233277322,223.06140186080034,10417.546783532605,1.2958905086310666,0.005809568566415433
BHI,UPCoM,Bảo hiểm,2022.0,33.304,3662.086,0.0,2452.783,1209.303,,,,,,,,,0.027539830795094363
BHK,UPCoM,Thực phẩm và đồ uống,2022.0,5.000376168,87.248480375,0.0,37.332276379,49.916203996,12200.0,48629.18,,3985998.3606557376,1254.4852545241356,9.72510434538972,12522.886233146437,0.9742163086739701,0.10017540934003519
BHP,UPCoM,Thực phẩm và đồ uống,2022.0,2.592318635,193.182289691,29.64591251,37.725187983,155.457101708,7100.0,65172.93,6.0,9179285.915492957,282.4096186637612,25.140786753631463,13705.988718104283,0.5180217309402559,0.01667545970250516
BIG,UPCoM,Bất động sản,2022.0,0.399023291,108.903029613,0.0,49.195211189,59.707818424,8932.65,46999.96,83.785,5261592.024763089,75.836987953844,117.78751030350256,11347.861662970427,0.787165922999257,0.006682932010116946
BII,UPCoM,Bất động sản,2022.0,-118.306860337,976.048092665,367.054580973,452.978070062,523.070022603,2100.0,121127.9,1288.41,57679952.38095238,-2051.091504993482,-1.023845106318976,2704.8469215019845,0.7763840472102884,-0.2261778638130685
BIO,UPCoM,Y tế,2022.0,7.871926506,119.339222114,0.0,20.502317735,98.836904379,20600.0,176377.1,0.7000000000000001,8561995.145631067,919.4032900166745,22.405836724411106,11543.676759666647,1.7845267525140645,0.07964561977593218
BLI,UPCoM,Bảo hiểm,2022.0,87.844222372,2522.62122636,76.465802231,1774.653906137,747.967320223,12500.0,749999.9,8.36111111111111,59999992.0,1464.0705680760757,8.537839823135135,11191.69345875913,1.1168997834029246,0.11744393103405909
BLN,UPCoM,Du lịch và Giải trí,,0.0,0.0,0.0,0.0,0.0,7500.0,37500.0,0.1,5000000.0,0.0,inf,0.0,inf,
BLT,UPCoM,Thực phẩm và đồ uống,2022.0,9.943661013,131.003267915,9.321747126,13.039707803,117.963560112,28000.0,112000.0,0.15999999999999998,4000000.0,2485.91525325,11.263457176745572,27160.4532465,1.030910631198991,0.08429434482613982
BLW,UPCoM,"Điện, nước & xăng dầu khí đốt",2022.0,8.97358924,132.354817831,0.873279456,11.580524028,120.774293803,20100.0,224492.6,,11168786.069651742,803.4525134636955,25.017035435421825,10735.366726452006,1.872316103601145,0.07430049025695151
BMD,UPCoM,Hàng & Dịch vụ Công nghiệp,2022.0,6.010760894,79.328896583,0.0,42.140565572,37.188331011,15100.0,41574.52,,2753279.4701986755,2183.1277787308186,6.916681720196205,13506.92198649798,1.1179453035335896,0.1616302945195918
BMF,UPCoM,"Điện, nước & xăng dầu khí đốt",2022.0,9.261967699,501.337307233,11.37866061,342.856157133,158.4811501,8792.63,139346.7,1.5285714285714287,15848125.077479664,584.4204064341557,15.04504275209738,9282.012147861831,0.947276286642809,0.05844207776859135
BMG,UPCoM,Hàng cá nhân & Gia dụng,2022.0,12.341192303,173.727082734,10.304037288,66.20823958,107.518843154,24800.0,131241.6,0.08750000000000001,5292000.0,2332.046920445956,10.634434402913948,18370.144721466364,1.3500165826685107,0.11478166934258792
BMJ,UPCoM,Tài nguyên Cơ bản,2022.0,26.060816277,1258.197194958,0.005909753,142.269481385,1115.927713573,15900.0,1669500.0,1.9789473684210528,105000000.0,248.19825025714286,64.06169255233263,10627.826703047618,1.496072569139704,0.02335349858241082
BMN,UPCoM,Xây dựng và Vật liệu,2022.0,4.526315246,67.291970541,0.0,37.258433295,30.033537246,8600.0,23650.0,0.6076923076923076,2750000.0,1645.9328167272727,5.225000627364611,10921.286271272726,0.787453033130482,0.15070869637917308
BMS,UPCoM,Dịch vụ tài chính,2022.0,-96.492393492,1026.726553863,1.598442183,315.365707656,711.360846207,4373.92,311045.8,146.31,71113737.7912719,-1356.874163684347,-3.22352662985594,9980.665143874803,0.43823932943830923,-0.1356447912567872
BMV,UPCoM,Thực phẩm và đồ uống,2022.0,1.529013334,431.547160305,0.0,186.727496769,244.819663536,29100.0,704219.7,0.05,24199989.69072165,63.18239608945901,460.5713268423335,10116.519331818748,2.876483407536612,0.006245467835042438
BNW,UPCoM,"Điện, nước & xăng dầu khí đốt",2022.0,18.652268123,718.658799982,3.330505292,324.800621859,393.858178123,10000.0,375493.9,,37549390.0,496.7395774738285,20.131272911361417,10400.37329051151,0.9615039499710285,0.04735782867805524
BOT,UPCoM,Xây dựng và Vật liệu,2022.0,-79.485965968,1460.052723807,0.0,1221.32822057,238.724503237,3000.0,177740.4,403.72631578947363,59246800.0,-1341.6077487391724,-2.2361230417902442,4029.3231573181997,0.7445419200371888,-0.3329610697276778
BQB,UPCoM,Thực phẩm và đồ uống,2022.0,-10.25670413,42.87762954,0.0,11.271330862,31.606298678,3400.0,19720.0,1.5999999999999999,5800000.0,-1768.3972637931035,-1.9226449110802224,5449.3618410344825,0.6239262686499377,-0.3245145606732913
BRR,UPCoM,Hóa chất,2022.0,146.199903895,1585.551575273,0.099166667,233.432865216,1352.118710057,24000.0,2699999.0,7.155555555555555,112499958.33333333,1299.5551826056233,18.467857557137144,12017.955947894796,1.9970118133278827,0.1081265297252168
BRS,UPCoM,Hàng & Dịch vụ Công nghiệp,2022.0,14.515160546,112.404349838,11.434522746,46.230809855,66.173539983,20000.0,90838.94,0.5000000000000001,4541947.0,3195.801392222322,6.258211179416327,12051.883748753566,1.6594916128417225,0.21934991765181294
BSA,UPCoM,"Điện, nước & xăng dầu khí đốt",2022.0,153.663849613,1524.417088559,3.593346669,602.637448264,921.779640295,17156.86,1146957.0,15.810526315789476,66851218.69619499,2298.5945897459933,7.464065249494876,13734.772701731776,1.2491550004199738,0.16670345372764198
BSD,UPCoM,Thực phẩm và đồ uống,2022.0,5.418507676,152.103603509,0.0,83.607026362,68.496577147,19500.0,58499.97,0.9,2999998.4615384615,1806.1701515744367,10.796325021206817,22832.204091155945,0.8540568366570149,0.07910625467271716
BSG,UPCoM,Du lịch và Giải trí,2022.0,15.015018098,529.89761552,1.356005409,233.766362408,296.131253112,15900.0,953999.7,14.021052631578947,59999981.13207547,250.25038032842147,63.53636697428109,4912.922339994134,3.2363629830995833,0.05070392922128067
BSH,UPCoM,Thực phẩm và đồ uống,2022.0,57.585455479,494.630340971,0.134170023,199.642889987,294.987450984,29000.0,521999.9,0.2,17999996.55172414,3199.192583927698,9.064787204650322,16380.740969239649,1.7703716855334721,0.19521323801032947
BSL,UPCoM,Thực phẩm và đồ uống,2022.0,40.504967456,618.4590219,0.060284477,130.864353223,487.594668677,9800.0,440999.9,2.15,44999989.79591837,900.1105920178213,10.887551026403175,10834.09988337866,0.9045513799475724,0.08307098099719365
BSP,UPCoM,Thực phẩm và đồ uống,2022.0,0.712400709,321.878661367,0.0,120.378919895,201.499741472,16800.0,209999.9,,12499994.047619049,56.99208385908755,294.77778074474094,16119.986993944281,1.042184463691638,0.0035354919256757144
BSQ,UPCoM,Thực phẩm và đồ uống,2022.0,170.636402176,1675.160107291,0.0,869.096362664,806.063744627,28200.0,1268999.0,1.2923076923076924,44999964.53900709,3791.923036474576,7.436859801410444,17912.54177385593,1.574315937739167,0.21169095287241918
